% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=73453, Thu Dec 12 14:23:59 2024
1 10 -0.14911485887190495 -0.1055038138582857 0.04316655785116438 0.23500718656748437 0.8697257478721734 0.9434729808023681 1.0102262565300444 1.1545036892974305
2 20 -0.14911485887190495 -0.1055038138582857 0.04316655785116438 0.23500718656748437 0.8697257478721734 0.9434729808023681 1.0102262565300444 1.1545036892974305
3 30 -0.14911485887190495 -0.1055038138582857 0.04316655785116438 0.23500718656748437 0.8697257478721734 0.9434729808023681 1.0102262565300444 1.1545036892974305
4 40 -0.14911485887190495 -0.1055038138582857 0.04316655785116438 0.23500718656748437 0.8697257478721734 0.9434729808023681 1.0102262565300444 1.1545036892974305
5 50 -0.352025422359003 -0.3290698922997182 -0.02906160191741816 0.38248540981732415 0.7089825247442718 0.8006579412041495 1.060898537043186 1.3155929974325644
6 60 -0.352025422359003 -0.3290698922997182 -0.02906160191741816 0.38248540981732415 0.7089825247442718 0.8006579412041495 1.060898537043186 1.3155929974325644
7 70 -0.352025422359003 -0.3290698922997182 -0.02906160191741816 0.38248540981732415 0.7089825247442718 0.8006579412041495 1.060898537043186 1.3155929974325644
8 80 -0.352025422359003 -0.3290698922997182 -0.02906160191741816 0.38248540981732415 0.7089825247442718 0.8006579412041495 1.060898537043186 1.3155929974325644
9 90 -0.6139511524162764 -0.4829897784104938 0.0596826923304679 0.7109537753722643 0.44590456106908677 0.6671693749201756 1.0189570070449323 1.5224259474209054
10 100 -0.6139511524162764 -0.4829897784104938 0.0596826923304679 0.7109537753722643 0.44590456106908677 0.6671693749201756 1.0189570070449323 1.5224259474209054
11 110 -0.6139511524162764 -0.4829897784104938 0.0596826923304679 0.7109537753722643 0.44590456106908677 0.6671693749201756 1.0189570070449323 1.5224259474209054
12 120 -0.6139511524162764 -0.4829897784104938 0.0596826923304679 0.7109537753722643 0.44590456106908677 0.6671693749201756 1.0189570070449323 1.5224259474209054
13 130 -0.8323521941711565 -0.770285297502439 0.2791333941216165 0.8284341891458411 0.3145492802227706 0.4668689282993103 0.9615630680461115 1.6608698384490395
14 140 -0.8323521941711565 -0.770285297502439 0.2791333941216165 0.8284341891458411 0.3145492802227706 0.4668689282993103 0.9615630680461115 1.6608698384490395
15 150 -0.8323521941711565 -0.770285297502439 0.2791333941216165 0.8284341891458411 0.3145492802227706 0.4668689282993103 0.9615630680461115 1.6608698384490395
16 160 -0.8323521941711565 -0.770285297502439 0.2791333941216165 0.8284341891458411 0.3145492802227706 0.4668689282993103 0.9615630680461115 1.6608698384490395
17 170 -0.8098347511091275 -0.793500925831488 0.26402553674425394 0.8236338168528324 0.3595076888013298 0.44409346570748137 0.9951719110682035 1.6380378758836758
18 180 -0.8098347511091275 -0.793500925831488 0.26402553674425394 0.8236338168528324 0.3595076888013298 0.44409346570748137 0.9951719110682035 1.6380378758836758
19 190 -0.8098347511091275 -0.793500925831488 0.26402553674425394 0.8236338168528324 0.3595076888013298 0.44409346570748137 0.9951719110682035 1.6380378758836758
20 200 -0.8098347511091275 -0.793500925831488 0.26402553674425394 0.8236338168528324 0.3595076888013298 0.44409346570748137 0.9951719110682035 1.6380378758836758
