% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=73453, Thu Dec 12 14:23:59 2024
1 10 -0.2228421991260025 -0.047963456994307915 0.07325546957393293 0.13006529316919516 0.8402762653438737 0.9851967844632745 1.042221098073368 1.1122491971288266
2 20 -0.12886243887429508 -0.004029653378166071 0.0988635479866515 0.24297811654417203 0.8402762653438737 0.9851967844632745 1.042221098073368 1.1122491971288266
3 30 -0.37572199663410966 -0.12431417260609508 0.25725869621547415 0.283606215506753 0.8402762653438737 0.9851967844632745 1.042221098073368 1.1122491971288266
4 40 -0.3796367157437533 -0.143457924212167 0.23577681790521354 0.3620403925544884 0.8402762653438737 0.9851967844632745 1.042221098073368 1.1122491971288266
5 50 -0.31834643530718854 -0.07178874775770588 0.2617785275111672 0.3611562476792296 0.6687165456115302 0.8634170254485262 1.126678128896959 1.2401312896851888
6 60 -0.4597027179768654 -0.12373269255239247 0.4239631222766436 0.4513396601036357 0.6687165456115302 0.8634170254485262 1.126678128896959 1.2401312896851888
7 70 -0.5029368151847584 0.030742324734282574 0.32948824693283707 0.5079426794412318 0.6687165456115302 0.8634170254485262 1.126678128896959 1.2401312896851888
8 80 -0.6229743195737579 -0.12165420335004468 0.49845833410738805 0.5353531247778716 0.6687165456115302 0.8634170254485262 1.126678128896959 1.2401312896851888
9 90 -0.6368394585156462 -0.24584820655815595 0.437980391380688 0.5386472714275177 0.42084650429116865 0.7628324412506319 1.113814973808391 1.4143518269941604
10 100 -0.7015309140240171 -0.25220431690435247 0.33860237329834625 0.4490497997115538 0.42084650429116865 0.7628324412506319 1.113814973808391 1.4143518269941604
11 110 -0.6475370203906371 -0.32266807327831126 0.37469045332711176 0.48052994218283784 0.42084650429116865 0.7628324412506319 1.113814973808391 1.4143518269941604
12 120 -0.673577696459788 -0.35492977416256855 0.4199103835734072 0.4321742752718238 0.42084650429116865 0.7628324412506319 1.113814973808391 1.4143518269941604
13 130 -0.6546747949560514 -0.48315758967021893 0.5584693964902027 0.5618743149607255 0.2783517988380579 0.7225562119891045 1.0698798694329303 1.501928713881504
14 140 -0.5828381516746086 -0.40031808590371326 0.5297837904627305 0.5954464150315923 0.2783517988380579 0.7225562119891045 1.0698798694329303 1.501928713881504
15 150 -0.5879830720823527 -0.3828740331487993 0.5526246690320462 0.5531405760167177 0.2783517988380579 0.7225562119891045 1.0698798694329303 1.501928713881504
16 160 -0.5533330060276225 -0.4918257812729251 0.4709493515125036 0.5848576579445239 0.2783517988380579 0.7225562119891045 1.0698798694329303 1.501928713881504
17 170 -0.5893910036840422 -0.4657313281037001 0.3707299445302261 0.44091781670582214 0.29820979377418133 0.7713842698777313 1.1409688642811628 1.419234750780615
18 180 -0.5839744391390147 -0.39959073694530467 0.3366173293646036 0.4530194662048389 0.29820979377418133 0.7713842698777313 1.1409688642811628 1.419234750780615
19 190 -0.5397929101034351 -0.3992245219762697 0.27652529179996554 0.5498822589481732 0.29820979377418133 0.7713842698777313 1.1409688642811628 1.419234750780615
20 200 -0.5927454024777179 -0.3804265866990736 0.3298463242392516 0.4267182432557831 0.29820979377418133 0.7713842698777313 1.1409688642811628 1.419234750780615
21 210 -0.5408417229816368 -0.25941067113305183 0.3676350161670503 0.422585617515867 0.32912835302305815 0.9139065971300989 1.1613052273427213 1.306835654512411
22 220 -0.5907475067087369 -0.25653178318886566 0.35107071748978924 0.35888884797148546 0.32912835302305815 0.9139065971300989 1.1613052273427213 1.306835654512411
23 230 -0.6534685829235202 -0.1275932662702657 0.26931962191347 0.3587853566501081 0.32912835302305815 0.9139065971300989 1.1613052273427213 1.306835654512411
24 240 -0.652530892159388 0.04132441260411614 0.31402039738045295 0.31624501810065964 0.32912835302305815 0.9139065971300989 1.1613052273427213 1.306835654512411
