This file contains energy of the Grid at certain points in the simulation.
Energy | Step_Number
-2969 | 0
-2959 | 100
-2965 | 200
-2959 | 300
-2961 | 400
-2965 | 500
-2965 | 600
-2961 | 700
-2963 | 800
-2961 | 900
-2959 | 1000
-2961 | 1100
-2963 | 1200
-2961 | 1300
-2963 | 1400
-2961 | 1500
-2963 | 1600
-2959 | 1700
-2961 | 1800
-2961 | 1900
-2959 | 2000
-2959 | 2100
-2961 | 2200
-2965 | 2300
-2961 | 2400
-2961 | 2500
-2965 | 2600
-2959 | 2700
-2959 | 2800
-2959 | 2900
-2961 | 3000
-2963 | 3100
-2959 | 3200
-2961 | 3300
-2963 | 3400
-2961 | 3500
-2961 | 3600
-2961 | 3700
-2963 | 3800
-2959 | 3900
-2961 | 4000
-2963 | 4100
-2965 | 4200
-2959 | 4300
-2961 | 4400
-2959 | 4500
-2959 | 4600
-2959 | 4700
-2963 | 4800
-2963 | 4900
-2961 | 5000
-2961 | 5100
-2959 | 5200
-2959 | 5300
-2961 | 5400
-2959 | 5500
-2965 | 5600
-2961 | 5700
-2961 | 5800
-2963 | 5900
-2959 | 6000
-2961 | 6100
-2959 | 6200
-2961 | 6300
-2961 | 6400
-2961 | 6500
-2959 | 6600
-2963 | 6700
-2961 | 6800
-2963 | 6900
-2959 | 7000
-2959 | 7100
-2961 | 7200
-2961 | 7300
-2959 | 7400
-2959 | 7500
-2961 | 7600
-2959 | 7700
-2965 | 7800
-2965 | 7900
-2963 | 8000
-2959 | 8100
-2959 | 8200
-2961 | 8300
-2963 | 8400
-2961 | 8500
-2959 | 8600
-2959 | 8700
-2963 | 8800
-2959 | 8900
-2961 | 9000
-2965 | 9100
-2959 | 9200
-2959 | 9300
-2963 | 9400
-2965 | 9500
-2961 | 9600
-2959 | 9700
-2959 | 9800
-2963 | 9900
-2963 | 10000
-2959 | 10100
-2959 | 10200
-2963 | 10300
-2963 | 10400
-2959 | 10500
-2961 | 10600
-2961 | 10700
-2961 | 10800
-2963 | 10900
-2961 | 11000
-2961 | 11100
-2959 | 11200
-2965 | 11300
-2959 | 11400
-2961 | 11500
-2959 | 11600
-2961 | 11700
-2959 | 11800
-2959 | 11900
-2965 | 12000
-2965 | 12100
-2961 | 12200
-2961 | 12300
-2959 | 12400
-2959 | 12500
-2959 | 12600
-2959 | 12700
-2965 | 12800
-2965 | 12900
-2963 | 13000
-2963 | 13100
-2961 | 13200
-2961 | 13300
-2963 | 13400
-2965 | 13500
-2959 | 13600
-2961 | 13700
-2963 | 13800
-2961 | 13900
-2965 | 14000
-2965 | 14100
-2961 | 14200
-2959 | 14300
-2959 | 14400
-2961 | 14500
-2963 | 14600
-2963 | 14700
-2965 | 14800
-2963 | 14900
-2961 | 15000
-2961 | 15100
-2959 | 15200
-2959 | 15300
-2963 | 15400
-2959 | 15500
-2959 | 15600
-2965 | 15700
-2961 | 15800
-2963 | 15900
-2959 | 16000
-2965 | 16100
-2959 | 16200
-2961 | 16300
-2961 | 16400
-2963 | 16500
-2959 | 16600
-2961 | 16700
-2959 | 16800
-2959 | 16900
-2959 | 17000
-2961 | 17100
-2965 | 17200
-2959 | 17300
-2965 | 17400
-2961 | 17500
-2963 | 17600
-2965 | 17700
-2959 | 17800
-2963 | 17900
-2961 | 18000
-2961 | 18100
-2961 | 18200
-2963 | 18300
-2959 | 18400
-2961 | 18500
-2961 | 18600
-2961 | 18700
-2965 | 18800
-2963 | 18900
-2965 | 19000
-2959 | 19100
-2961 | 19200
-2963 | 19300
-2959 | 19400
-2959 | 19500
-2959 | 19600
-2963 | 19700
-2963 | 19800
-2965 | 19900
-2959 | 20000
-2959 | 20100
-2959 | 20200
-2963 | 20300
-2961 | 20400
-2961 | 20500
-2961 | 20600
-2963 | 20700
-2959 | 20800
-2959 | 20900
-2963 | 21000
-2959 | 21100
-2961 | 21200
-2959 | 21300
-2959 | 21400
-2963 | 21500
-2965 | 21600
-2965 | 21700
-2959 | 21800
-2961 | 21900
