E_mm_a,E_mm_n_left,E_mm_n_right
-1.5870000000000444,-0.41600000000017334,1.6259999999996018
-1.5860000000000445,-0.41700000000017323,1.6379999999996004
-1.5850000000000446,-0.4180000000001731,1.650999999999599
-1.5840000000000447,-0.419000000000173,1.6639999999995976
-1.5830000000000448,-0.4200000000001729,1.6769999999995961
-1.582000000000045,-0.4210000000001728,1.6889999999995948
-1.581000000000045,-0.4220000000001727,1.7019999999995934
-1.5800000000000451,-0.42300000000017257,1.714999999999592
-1.5790000000000453,-0.42400000000017246,1.7279999999995905
-1.5780000000000454,-0.42500000000017235,1.741999999999589
-1.5770000000000455,-0.42600000000017224,1.7549999999995876
-1.5760000000000456,-0.42700000000017213,1.7679999999995861
-1.5750000000000457,-0.428000000000172,1.7809999999995847
-1.5740000000000458,-0.4290000000001719,1.7949999999995832
-1.573000000000046,-0.4300000000001718,1.8079999999995817
-1.572000000000046,-0.4310000000001717,1.8219999999995802
-1.5710000000000461,-0.4320000000001716,1.8349999999995787
-1.5700000000000462,-0.43300000000017147,1.8489999999995772
-1.5690000000000464,-0.43400000000017136,1.8619999999995758
-1.5680000000000465,-0.43500000000017125,1.8759999999995742
-1.5670000000000466,-0.43600000000017114,1.8899999999995727
-1.5660000000000467,-0.43700000000017103,1.9039999999995711
-1.5650000000000468,-0.4380000000001709,1.9179999999995696
-1.564000000000047,-0.4390000000001708,1.931999999999568
-1.563000000000047,-0.4400000000001707,1.9459999999995665
-1.5620000000000471,-0.4410000000001706,1.959999999999565
-1.5610000000000472,-0.4420000000001705,1.9749999999995633
-1.5600000000000473,-0.44300000000017037,1.9889999999995618
-1.5590000000000475,-0.44400000000017026,2.00399999999956
-1.5580000000000476,-0.44500000000017015,2.0179999999995584
-1.5570000000000477,-0.44600000000017004,2.032999999999557
-1.5560000000000478,-0.44700000000016993,2.047999999999555
-1.555000000000048,-0.4480000000001698,2.0619999999995535
-1.554000000000048,-0.4490000000001697,2.0769999999995523
-1.5530000000000481,-0.4500000000001696,2.09199999999955
-1.5520000000000482,-0.4510000000001695,2.1079999999995485
-1.5510000000000483,-0.4520000000001694,2.1229999999995464
-1.5500000000000485,-0.45300000000016927,2.137999999999545
-1.5490000000000486,-0.45500000000016905,2.1539999999995434
-1.5480000000000487,-0.45600000000016894,2.168999999999542
-1.5470000000000488,-0.4570000000001688,2.1849999999995404
-1.546000000000049,-0.4580000000001687,2.2009999999995387
-1.545000000000049,-0.4590000000001686,2.2159999999995366
-1.544000000000049,-0.4600000000001685,2.231999999999535
-1.5430000000000492,-0.4610000000001684,2.2489999999995334
-1.5420000000000493,-0.4620000000001683,2.2649999999995316
-1.5410000000000494,-0.46300000000016817,2.28099999999953
-1.5400000000000496,-0.46400000000016806,2.2979999999995275
-1.5390000000000497,-0.46500000000016795,2.3139999999995258
-1.5380000000000498,-0.46600000000016784,2.3309999999995235
-1.5370000000000499,-0.4670000000001677,2.347999999999522
-1.53600000000005,-0.4680000000001676,2.3649999999995206
-1.53500000000005,-0.4690000000001675,2.3819999999995183
-1.5340000000000502,-0.4700000000001674,2.396999999999517
-1.5330000000000503,-0.4710000000001673,2.411999999999515
-1.5320000000000504,-0.4720000000001672,2.4259999999995134
-1.5310000000000505,-0.47300000000016706,2.4409999999995122
-1.5300000000000507,-0.47400000000016695,2.45599999999951
-1.5290000000000508,-0.47500000000016684,2.470999999999508
-1.5280000000000509,-0.47600000000016673,2.485999999999507
