E_mm_a,E_mm_n_left,E_mm_n_right
-8.639999999999999e-01,-0.07899999999999918,-0.06899999999999917
-0.8629999999999999,-0.1049999999999992,-0.03099999999999914
-0.8619999999999999,-0.11599999999999921,-0.00899999999999912
-0.8609999999999999,-0.12299999999999922,0.008000000000000895
-0.8599999999999999,-0.12899999999999923,0.023000000000000798
-0.8589999999999999,-0.13299999999999923,0.03700000000000103
-0.8579999999999999,-0.13699999999999923,0.05100000000000082
-0.8569999999999999,-0.13899999999999924,0.06400000000000095
-0.8559999999999999,-0.14199999999999924,0.07700000000000107
-0.8549999999999999,-0.14399999999999924,0.09000000000000097
-0.8539999999999999,-0.14499999999999924,0.10300000000000087
-0.8529999999999999,-0.14699999999999924,0.11500000000000088
-0.8519999999999999,-0.14799999999999924,0.1270000000000009
-0.8509999999999999,-0.14899999999999924,0.1390000000000009
-0.8499999999999999,-0.14999999999999925,0.15000000000000102
-0.8489999999999999,-0.15099999999999925,0.16100000000000114
-0.8479999999999999,-0.15199999999999925,0.17200000000000104
-0.8469999999999999,-0.15299999999999925,0.18300000000000094
-0.8459999999999999,-0.15399999999999925,0.19400000000000106
-0.8449999999999999,-0.15499999999999925,0.20500000000000118
-0.8439999999999999,-0.15599999999999925,0.21600000000000108
-0.8429999999999999,-0.15699999999999925,0.22700000000000098
-0.8419999999999999,-0.15799999999999925,0.2380000000000011
-0.8409999999999999,-0.15899999999999925,0.2500000000000011
-0.8399999999999999,-0.15999999999999925,0.26100000000000123
-0.8389999999999999,-0.16099999999999925,0.27200000000000113
-0.8379999999999999,-0.16199999999999926,0.28300000000000103
-0.8369999999999999,-0.16299999999999926,0.29400000000000115
-0.8359999999999999,-0.16399999999999926,0.30500000000000127
-0.8349999999999999,-0.16499999999999926,0.31600000000000117
-0.8339999999999999,-0.16599999999999926,0.32700000000000107
-0.8329999999999999,-0.16699999999999926,0.3380000000000012
-0.8319999999999999,-0.16799999999999926,0.3490000000000013
-0.8309999999999998,-0.16899999999999926,0.3600000000000012
-0.8299999999999998,-0.16999999999999926,0.3720000000000012
-0.8289999999999998,-0.17099999999999926,0.3830000000000011
-0.8279999999999998,-0.17199999999999926,0.39400000000000124
-0.8269999999999998,-0.17299999999999927,0.40600000000000125
-0.8259999999999998,-0.17399999999999927,0.41700000000000137
-0.8249999999999998,-0.17499999999999927,0.4290000000000014
-0.8239999999999998,-0.17599999999999927,0.4400000000000013
-0.8229999999999998,-0.17699999999999927,0.4520000000000013
-0.8219999999999998,-0.17799999999999927,0.4640000000000013
-0.8209999999999998,-0.17899999999999927,0.4750000000000012
-0.8199999999999998,-0.17999999999999927,0.4870000000000012
-0.8189999999999998,-0.18099999999999927,0.4990000000000012
-0.8179999999999998,-0.18199999999999927,0.5110000000000012
-0.8169999999999998,-0.18299999999999927,0.5220000000000014
-0.8159999999999998,-0.18399999999999928,0.5330000000000015
-0.8149999999999998,-0.18499999999999928,0.5450000000000015
-0.8139999999999998,-0.18599999999999928,0.5560000000000014
-0.8129999999999998,-0.18699999999999928,0.5680000000000014
-0.8119999999999998,-0.18799999999999928,0.5790000000000013
-0.8109999999999998,-0.18899999999999928,0.5910000000000013
-0.8099999999999998,-0.18999999999999928,0.6030000000000013
-0.8089999999999998,-0.19099999999999928,0.6150000000000013
-0.8079999999999998,-0.19199999999999928,0.6270000000000013
-0.8069999999999998,-0.19299999999999928,0.6380000000000015
-0.8059999999999998,-0.19399999999999928,0.6500000000000015
-0.8049999999999998,-0.19499999999999929,0.6630000000000014
-0.8039999999999998,-0.19599999999999929,0.6750000000000014
-0.8029999999999998,-0.1969999999999993,0.6870000000000014
-0.8019999999999998,-0.1979999999999993,0.6990000000000014
-0.8009999999999998,-0.1989999999999993,0.7120000000000015
-0.7999999999999998,-0.1999999999999993,0.7250000000000016
-0.7989999999999998,-0.2009999999999993,0.7370000000000017
-0.7979999999999998,-0.2019999999999993,0.7500000000000016
-0.7969999999999998,-0.2029999999999993,0.7630000000000015
-0.7959999999999998,-0.2039999999999993,0.7760000000000016
-0.7949999999999998,-0.2049999999999993,0.7890000000000017
-0.7939999999999998,-0.2059999999999993,0.8020000000000016
-0.7929999999999998,-0.2069999999999993,0.8160000000000016
-0.7919999999999998,-0.2079999999999993,0.8290000000000017
-0.7909999999999998,-0.2089999999999993,0.8430000000000015
-0.7899999999999998,-0.2099999999999993,0.8570000000000018
-0.7889999999999998,-0.2109999999999993,0.8710000000000016
-0.7879999999999998,-0.2119999999999993,0.8850000000000018
-0.7869999999999998,-0.2129999999999993,0.8990000000000016
-0.7859999999999998,-0.2139999999999993,0.9140000000000017
-0.7849999999999998,-0.2149999999999993,0.9290000000000018
-0.7839999999999998,-0.2159999999999993,0.9440000000000017
-0.7829999999999998,-0.2169999999999993,0.9590000000000016
-0.7819999999999998,-0.2179999999999993,0.9720000000000018
-0.7809999999999998,-0.2189999999999993,0.9860000000000018
-0.7799999999999998,-0.2199999999999993,0.9990000000000017
-0.7789999999999998,-0.2209999999999993,1.013000000000002
-0.7779999999999998,-0.2219999999999993,1.0270000000000017
-0.7769999999999998,-0.2229999999999993,1.041000000000002
-0.7759999999999998,-0.2239999999999993,1.0550000000000017
-0.7749999999999998,-0.2249999999999993,1.069000000000002
-0.7739999999999998,-0.2269999999999993,1.0840000000000016
-0.7729999999999998,-0.22799999999999931,1.0980000000000019
-0.7719999999999998,-0.22899999999999932,1.113000000000002
-0.7709999999999998,-0.22999999999999932,1.1280000000000021
-0.7699999999999998,-0.23099999999999932,1.1430000000000018
-0.7689999999999998,-0.23199999999999932,1.1590000000000018
-0.7679999999999998,-0.23299999999999932,1.174000000000002
-0.7669999999999998,-0.23399999999999932,1.190000000000002
-0.7659999999999998,-0.23499999999999932,1.206000000000002
-0.7649999999999998,-0.23599999999999932,1.222000000000002
-0.7639999999999998,-0.23699999999999932,1.2390000000000019
-0.7629999999999998,-0.23799999999999932,1.255000000000002
-0.7619999999999998,-0.23899999999999932,1.2720000000000022
-0.7609999999999998,-0.23999999999999932,1.290000000000002
-0.7599999999999998,-0.24099999999999933,1.307000000000002
-0.7589999999999998,-0.24199999999999933,1.3250000000000022
-0.7579999999999998,-0.24299999999999933,1.343000000000002
-0.7569999999999998,-0.24399999999999933,1.3610000000000022
-0.7559999999999998,-0.24499999999999933,1.380000000000002
-0.7549999999999998,-0.24599999999999933,1.3970000000000022
-0.7539999999999998,-0.24699999999999933,1.4130000000000023
-0.7529999999999998,-0.24799999999999933,1.4290000000000023
-0.7519999999999998,-0.24899999999999933,1.4460000000000022
-0.7509999999999998,-0.24999999999999933,1.4620000000000022
-0.7499999999999998,-0.25099999999999933,1.479000000000002
-0.7489999999999998,-0.25199999999999934,1.4960000000000024
-0.7479999999999998,-0.25299999999999934,1.5140000000000022
-0.7469999999999998,-0.25399999999999934,1.532000000000002
-0.7459999999999998,-0.25499999999999934,1.5490000000000024
-0.7449999999999998,-0.25599999999999934,1.5680000000000025
-0.7439999999999998,-0.25699999999999934,1.5860000000000023
-0.7429999999999998,-0.25799999999999934,1.6050000000000024
-0.7419999999999998,-0.25899999999999934,1.6240000000000026
-0.7409999999999998,-0.25999999999999934,1.6440000000000021
-0.7399999999999998,-0.26099999999999934,1.6640000000000026
-0.7389999999999998,-0.26199999999999934,1.6840000000000022
-0.7379999999999998,-0.26299999999999935,1.7050000000000025
-0.7369999999999998,-0.26399999999999935,1.7260000000000024
-0.7359999999999998,-0.26499999999999935,1.7480000000000022
-0.7349999999999998,-0.26599999999999935,1.7700000000000025
-0.7339999999999998,-0.26699999999999935,1.7920000000000027
-0.7329999999999998,-0.26799999999999935,1.8150000000000024
-0.7319999999999998,-0.26899999999999935,1.8380000000000025
-0.7309999999999998,-0.26999999999999935,1.8570000000000026
-0.7299999999999998,-0.27099999999999935,1.8760000000000023
-0.7289999999999998,-0.27199999999999935,1.8960000000000028
-0.7279999999999998,-0.27299999999999935,1.9160000000000024
-0.7269999999999998,-0.27399999999999936,1.9370000000000027
-0.7259999999999998,-0.27499999999999936,1.9570000000000027
-0.7249999999999998,-0.27599999999999936,1.9790000000000025
-0.7239999999999998,-0.27699999999999936,2.0000000000000027
-0.7229999999999998,-0.27799999999999936,2.022000000000003
-0.7219999999999998,-0.27899999999999936,2.0440000000000023
-0.7209999999999998,-0.27999999999999936,2.067000000000003
-0.7199999999999998,-0.28099999999999936,2.091000000000003
-0.7189999999999998,-0.28199999999999936,2.115000000000003
-0.7179999999999997,-0.28299999999999936,2.139000000000003
-0.7169999999999997,-0.28399999999999936,2.1640000000000024
-0.7159999999999997,-0.28499999999999936,2.190000000000003
-0.7149999999999997,-0.28599999999999937,2.216000000000003
-0.7139999999999997,-0.28699999999999937,2.243000000000003
-0.7129999999999997,-0.28799999999999937,2.2710000000000026
-0.7119999999999997,-0.28899999999999937,2.299000000000003
-0.7109999999999997,-0.28999999999999937,2.328000000000003
-0.7099999999999997,-0.29099999999999937,2.3510000000000026
-0.7089999999999997,-0.29199999999999937,2.374000000000003
-0.7079999999999997,-0.29299999999999937,2.3980000000000032
-0.7069999999999997,-0.2939999999999994,2.4230000000000027
-0.7059999999999997,-0.2949999999999994,2.4470000000000027
-0.7049999999999997,-0.2959999999999994,2.4730000000000034
-0.7039999999999997,-0.2969999999999994,2.498000000000003
