E_mm_a,E_mm_n
-1.0590000000001025,-0.9727343749999999
-1.0580000000001026,-0.9727343749999999
-1.0570000000001027,-0.9727343749999999
-1.0560000000001029,-0.9727343749999999
-1.055000000000103,-0.9727343749999999
-1.054000000000103,-0.9727343749999999
-1.0530000000001032,-0.9727343749999999
-1.0520000000001033,-0.9727343749999999
-1.0510000000001034,-0.9727343749999999
-1.0500000000001035,-0.9727343749999999
-1.0490000000001036,-0.9727343749999999
-1.0480000000001037,-0.9727343749999999
-1.0470000000001038,-0.9727343749999999
-1.046000000000104,-0.9727343749999999
-1.045000000000104,-0.9727343749999999
-1.0440000000001042,-0.9727343749999999
-1.0430000000001043,-0.9727343749999999
-1.0420000000001044,-0.9727343749999999
-1.0410000000001045,-0.9727343749999999
-1.0400000000001046,-0.9727343749999999
-1.0390000000001047,-0.9727343749999999
-1.0380000000001048,-0.9727343749999999
-1.037000000000105,-0.9902734375
-1.036000000000105,-0.9902734375
-1.0350000000001052,-0.9902734375
-1.0340000000001053,-0.9902734375
-1.0330000000001054,-0.9902734375
-1.0320000000001055,-1.0078125
-1.0310000000001056,-1.0078125
-1.0300000000001057,-1.0078125
-1.0290000000001058,-1.0078125
-1.028000000000106,-1.0078125
-1.027000000000106,-1.0078125
-1.0260000000001062,-1.0078125
-1.0250000000001063,-1.0078125
-1.0240000000001064,-1.0078125
-1.0230000000001065,-1.0078125
-1.0220000000001066,-1.0078125
-1.0210000000001067,-1.0078125
-1.0200000000001068,-1.0078125
-1.019000000000107,-1.0078125
-1.018000000000107,-1.0078125
-1.0170000000001072,-1.0078125
-1.0160000000001073,-1.0078125
-1.0150000000001074,-1.0078125
-1.0140000000001075,-1.0078125
-1.0130000000001076,-1.0078125
-1.0120000000001077,-1.0078125
-1.0110000000001078,-1.0078125
-1.010000000000108,-1.0078125
-1.009000000000108,-1.0078125
-1.0080000000001081,-1.0078125
-1.0070000000001083,-1.0078125
-1.0060000000001084,-1.0078125
-1.0050000000001085,-1.0078125
-1.0040000000001086,-1.0078125
-1.0030000000001087,-1.0078125
-1.0020000000001088,-1.0253515625
-1.001000000000109,-1.0253515625
-1.000000000000109,-1.0253515625
-0.9990000000001091,-1.0253515625
-0.9980000000001092,-1.0253515625
-0.9970000000001094,-1.042890625
-0.9960000000001095,-1.042890625
-0.9950000000001096,-1.042890625
-0.9940000000001097,-1.042890625
-0.9930000000001098,-1.042890625
-0.9920000000001099,-1.042890625
-0.99100000000011,-1.042890625
-0.9900000000001101,-1.042890625
-0.9890000000001102,-1.042890625
-0.9880000000001103,-1.042890625
-0.9870000000001105,-1.042890625
-0.9860000000001106,-1.042890625
-0.9850000000001107,-1.042890625
-0.9840000000001108,-1.042890625
-0.9830000000001109,-1.042890625
-0.982000000000111,-1.042890625
-0.9810000000001111,-1.042890625
-0.9800000000001112,-1.042890625
-0.9790000000001113,-1.042890625
-0.9780000000001114,-1.042890625
-0.9770000000001116,-1.042890625
-0.9760000000001117,-1.042890625
-0.9750000000001118,-1.042890625
-0.9740000000001119,-1.042890625
-0.973000000000112,-1.042890625
-0.9720000000001121,-1.042890625
-0.9710000000001122,-1.042890625
-0.9700000000001123,-1.042890625
-0.9690000000001124,-1.042890625
-0.9680000000001125,-1.042890625
-0.9670000000001127,-1.0604296875
-0.9660000000001128,-1.0604296875
-0.9650000000001129,-1.0604296875
-0.964000000000113,-1.0604296875
-0.9630000000001131,-1.0604296875
-0.9620000000001132,-1.0604296875
-0.9610000000001133,-1.07796875
-0.9600000000001134,-1.07796875
-0.9590000000001135,-1.07796875
-0.9580000000001136,-1.07796875
-0.9570000000001138,-1.07796875
-0.9560000000001139,-1.07796875
-0.955000000000114,-1.07796875
-0.9540000000001141,-1.07796875
-0.9530000000001142,-1.07796875
-0.9520000000001143,-1.07796875
-0.9510000000001144,-1.07796875
-0.9500000000001145,-1.07796875
-0.9490000000001146,-1.07796875
-0.9480000000001148,-1.07796875
-0.9470000000001149,-1.07796875
-0.946000000000115,-1.07796875
-0.9450000000001151,-1.07796875
-0.9440000000001152,-1.07796875
-0.9430000000001153,-1.07796875
-0.9420000000001154,-1.07796875
-0.9410000000001155,-1.07796875
-0.9400000000001156,-1.07796875
-0.9390000000001157,-1.07796875
-0.9380000000001159,-1.07796875
-0.937000000000116,-1.07796875
-0.9360000000001161,-1.07796875
-0.9350000000001162,-1.07796875
-0.9340000000001163,-1.07796875
-0.9330000000001164,-1.07796875
-0.9320000000001165,-1.07796875
-0.9310000000001166,-1.0955078124999997
-0.9300000000001167,-1.0955078124999997
-0.9290000000001168,-1.0955078124999997
-0.928000000000117,-1.0955078124999997
-0.9270000000001171,-1.0955078124999997
-0.9260000000001172,-1.1130468749999998
-0.9250000000001173,-1.1130468749999998
-0.9240000000001174,-1.1130468749999998
-0.9230000000001175,-1.1130468749999998
-0.9220000000001176,-1.1130468749999998
-0.9210000000001177,-1.1130468749999998
-0.9200000000001178,-1.1130468749999998
-0.919000000000118,-1.1130468749999998
-0.918000000000118,-1.1130468749999998
-0.9170000000001182,-1.1130468749999998
-0.9160000000001183,-1.1130468749999998
-0.9150000000001184,-1.1130468749999998
-0.9140000000001185,-1.1130468749999998
-0.9130000000001186,-1.1130468749999998
-0.9120000000001187,-1.1130468749999998
-0.9110000000001188,-1.1130468749999998
-0.9100000000001189,-1.1130468749999998
-0.909000000000119,-1.1130468749999998
-0.9080000000001192,-1.1130468749999998
-0.9070000000001193,-1.1130468749999998
-0.9060000000001194,-1.1130468749999998
-0.9050000000001195,-1.1130468749999998
-0.9040000000001196,-1.1130468749999998
-0.9030000000001197,-1.1130468749999998
-0.9020000000001198,-1.1130468749999998
-0.9010000000001199,-1.1130468749999998
-0.90000000000012,-1.1130468749999998
-0.8990000000001201,-1.1130468749999998
-0.8980000000001203,-1.1130468749999998
-0.8970000000001204,-1.1130468749999998
-0.8960000000001205,-1.1305859374999998
-0.8950000000001206,-1.1305859374999998
-0.8940000000001207,-1.1305859374999998
-0.8930000000001208,-1.1305859374999998
-0.8920000000001209,-1.1305859374999998
-0.891000000000121,-1.1481249999999998
-0.8900000000001211,-1.1481249999999998
-0.8890000000001212,-1.1481249999999998
-0.8880000000001214,-1.1481249999999998
-0.8870000000001215,-1.1481249999999998
-0.8860000000001216,-1.1481249999999998
-0.8850000000001217,-1.1481249999999998
-0.8840000000001218,-1.1481249999999998
-0.8830000000001219,-1.1481249999999998
-0.882000000000122,-1.1481249999999998
-0.8810000000001221,-1.1481249999999998
-0.8800000000001222,-1.1481249999999998
-0.8790000000001224,-1.1481249999999998
-0.8780000000001225,-1.1481249999999998
-0.8770000000001226,-1.1481249999999998
-0.8760000000001227,-1.1481249999999998
-0.8750000000001228,-1.1481249999999998
-0.8740000000001229,-1.1481249999999998
-0.873000000000123,-1.1481249999999998
-0.8720000000001231,-1.1481249999999998
-0.8710000000001232,-1.1481249999999998
-0.8700000000001233,-1.1481249999999998
-0.8690000000001235,-1.1481249999999998
-0.8680000000001236,-1.1481249999999998
-0.8670000000001237,-1.1481249999999998
-0.8660000000001238,-1.1481249999999998
-0.8650000000001239,-1.1481249999999998
-0.864000000000124,-1.1481249999999998
-0.8630000000001241,-1.1481249999999998
-0.8620000000001242,-1.1481249999999998
-0.8610000000001243,-1.1656640624999999
-0.8600000000001244,-1.1656640624999999
-0.8590000000001246,-1.1656640624999999
-0.8580000000001247,-1.1656640624999999
-0.8570000000001248,-1.1656640624999999
-0.8560000000001249,-1.1656640624999999
-0.855000000000125,-1.183203125
-0.8540000000001251,-1.183203125
-0.8530000000001252,-1.183203125
-0.8520000000001253,-1.183203125
-0.8510000000001254,-1.183203125
-0.8500000000001255,-1.183203125
-0.8490000000001257,-1.183203125
-0.8480000000001258,-1.183203125
-0.8470000000001259,-1.183203125
-0.846000000000126,-1.183203125
-0.8450000000001261,-1.183203125
-0.8440000000001262,-1.183203125
-0.8430000000001263,-1.183203125
-0.8420000000001264,-1.183203125
-0.8410000000001265,-1.183203125
-0.8400000000001266,-1.183203125
-0.8390000000001268,-1.183203125
-0.8380000000001269,-1.183203125
-0.837000000000127,-1.183203125
-0.8360000000001271,-1.183203125
-0.8350000000001272,-1.183203125
-0.8340000000001273,-1.183203125
-0.8330000000001274,-1.183203125
-0.8320000000001275,-1.183203125
-0.8310000000001276,-1.183203125
-0.8300000000001277,-1.183203125
-0.8290000000001279,-1.183203125
-0.828000000000128,-1.183203125
-0.8270000000001281,-1.183203125
-0.8260000000001282,-1.2007421875
-0.8250000000001283,-1.2007421875
-0.8240000000001284,-1.2007421875
-0.8230000000001285,-1.2007421875
-0.8220000000001286,-1.2007421875
-0.8210000000001287,-1.2007421875
-0.8200000000001288,-1.21828125
-0.819000000000129,-1.21828125
-0.8180000000001291,-1.21828125
-0.8170000000001292,-1.21828125
-0.8160000000001293,-1.21828125
-0.8150000000001294,-1.21828125
-0.8140000000001295,-1.21828125
-0.8130000000001296,-1.21828125
-0.8120000000001297,-1.21828125
-0.8110000000001298,-1.21828125
-0.81000000000013,-1.21828125
-0.8090000000001301,-1.21828125
-0.8080000000001302,-1.21828125
-0.8070000000001303,-1.21828125
-0.8060000000001304,-1.21828125
-0.8050000000001305,-1.21828125
-0.8040000000001306,-1.21828125
-0.8030000000001307,-1.21828125
-0.8020000000001308,-1.21828125
-0.8010000000001309,-1.21828125
-0.800000000000131,-1.21828125
-0.7990000000001312,-1.21828125
-0.7980000000001313,-1.21828125
-0.7970000000001314,-1.21828125
-0.7960000000001315,-1.21828125
-0.7950000000001316,-1.21828125
-0.7940000000001317,-1.21828125
-0.7930000000001318,-1.21828125
-0.7920000000001319,-1.21828125
-0.791000000000132,-1.21828125
-0.7900000000001322,-1.2358203125
-0.7890000000001323,-1.2358203125
-0.7880000000001324,-1.2358203125
-0.7870000000001325,-1.2358203125
-0.7860000000001326,-1.2358203125
-0.7850000000001327,-1.2358203125
-0.7840000000001328,-1.253359375
-0.7830000000001329,-1.253359375
-0.782000000000133,-1.253359375
-0.7810000000001331,-1.253359375
-0.7800000000001333,-1.253359375
-0.7790000000001334,-1.253359375
-0.7780000000001335,-1.253359375
-0.7770000000001336,-1.253359375
-0.7760000000001337,-1.253359375
-0.7750000000001338,-1.253359375
-0.7740000000001339,-1.253359375
-0.773000000000134,-1.253359375
-0.7720000000001341,-1.253359375
-0.7710000000001342,-1.253359375
