START POLYMER 0
0 0 0
51 0 0
51 0 51
51 0 50
51 51 50
51 50 50
51 49 50
50 49 50
50 50 50
49 50 50
48 50 50
47 50 50
47 49 50
47 49 49
47 48 49
46 48 49
45 48 49
45 48 48
45 48 47
45 47 47
46 47 47
46 47 46
46 47 45
45 47 45
45 47 46
45 46 46
45 45 46
46 45 46
46 44 46
47 44 46
47 44 45
46 44 45
46 43 45
46 42 45
46 42 44
45 42 44
45 42 45
44 42 45
44 42 44
43 42 44
42 42 44
42 43 44
42 44 44
43 44 44
44 44 44
44 45 44
43 45 44
42 45 44
42 46 44
42 46 43
END POLYMER 0
