-30 | 9 | 9 | 0 | 30 | 30 | 30 | 0 | 0 | 0 | 0 | 0
-30 | 9 | 9 | 0 | 30 | 30 | 30 | 0 | 0 | 0 | 0 | 1
-30 | 9 | 9 | 0 | 30 | 30 | 30 | 0 | 0 | 0 | 0 | 2
-30 | 9 | 9 | 0 | 30 | 30 | 30 | 0 | 0 | 0 | 0 | 3
-30 | 9 | 9 | 0 | 30 | 30 | 30 | 0 | 0 | 0 | 0 | 4
-30 | 9 | 9 | 0 | 30 | 30 | 30 | 0 | 0 | 0 | 0 | 5
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 6
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 7
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 8
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 9
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 10
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 11
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 12
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 13
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 14
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 15
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 16
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 17
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 18
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 19
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 20
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 21
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 22
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 23
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 24
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 25
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 26
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 27
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 28
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 29
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 30
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 31
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 32
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 33
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 34
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 35
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 36
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 37
-32 | 8 | 8 | 0 | 32 | 32 | 32 | 0 | 0 | 0 | 0 | 38
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 39
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 40
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 41
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 42
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 43
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 44
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 45
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 46
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 47
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 48
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 49
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 50
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 51
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 52
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 53
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 54
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 55
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 56
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 57
-34 | 7 | 7 | 0 | 34 | 34 | 34 | 0 | 0 | 0 | 0 | 58
