-120 | 9 | 30 | 0 | 0
-120 | 9 | 30 | 0 | 1
-128 | 8 | 32 | 0 | 2
-128 | 8 | 32 | 0 | 3
-120 | 9 | 30 | 0 | 4
-128 | 8 | 32 | 0 | 5
-128 | 8 | 32 | 0 | 6
-128 | 8 | 32 | 0 | 7
-128 | 8 | 32 | 0 | 8
-128 | 8 | 32 | 0 | 9
-128 | 8 | 32 | 0 | 10
-128 | 8 | 32 | 0 | 11
-128 | 8 | 32 | 0 | 12
-128 | 8 | 32 | 0 | 13
-128 | 8 | 32 | 0 | 14
-136 | 7 | 34 | 0 | 15
-136 | 7 | 34 | 0 | 16
-136 | 7 | 34 | 0 | 17
-136 | 7 | 34 | 0 | 18
-136 | 7 | 34 | 0 | 19
-136 | 7 | 34 | 0 | 20
-136 | 7 | 34 | 0 | 21
-128 | 8 | 32 | 0 | 22
-128 | 8 | 32 | 0 | 23
-136 | 7 | 34 | 0 | 24
-136 | 7 | 34 | 0 | 25
-136 | 7 | 34 | 0 | 26
-136 | 7 | 34 | 0 | 27
-136 | 7 | 34 | 0 | 28
-136 | 7 | 34 | 0 | 29
-136 | 7 | 34 | 0 | 30
-136 | 7 | 34 | 0 | 31
-136 | 7 | 34 | 0 | 32
-136 | 7 | 34 | 0 | 33
-136 | 7 | 34 | 0 | 34
-136 | 7 | 34 | 0 | 35
-136 | 7 | 34 | 0 | 36
-136 | 7 | 34 | 0 | 37
-136 | 7 | 34 | 0 | 38
-136 | 7 | 34 | 0 | 39
-136 | 7 | 34 | 0 | 40
-136 | 7 | 34 | 0 | 41
-136 | 7 | 34 | 0 | 42
-136 | 7 | 34 | 0 | 43
-136 | 7 | 34 | 0 | 44
-128 | 8 | 32 | 0 | 45
-123 | 8 | 27 | 5 | 46
-123 | 8 | 27 | 5 | 47
-125 | 8 | 29 | 3 | 48
-125 | 8 | 29 | 3 | 49
-125 | 8 | 29 | 3 | 50
-125 | 8 | 29 | 3 | 51
-125 | 8 | 29 | 3 | 52
-125 | 8 | 29 | 3 | 53
-125 | 8 | 29 | 3 | 54
-125 | 8 | 29 | 3 | 55
-125 | 8 | 29 | 3 | 56
-135 | 7 | 33 | 1 | 57
-135 | 7 | 33 | 1 | 58
-135 | 7 | 33 | 1 | 59
-136 | 7 | 34 | 0 | 60
-136 | 7 | 34 | 0 | 61
-135 | 7 | 33 | 1 | 62
-135 | 7 | 33 | 1 | 63
-135 | 7 | 33 | 1 | 64
-135 | 7 | 33 | 1 | 65
-135 | 7 | 33 | 1 | 66
-135 | 7 | 33 | 1 | 67
-135 | 7 | 33 | 1 | 68
-135 | 7 | 33 | 1 | 69
-135 | 7 | 33 | 1 | 70
-135 | 7 | 33 | 1 | 71
-135 | 7 | 33 | 1 | 72
-135 | 7 | 33 | 1 | 73
-135 | 7 | 33 | 1 | 74
-135 | 7 | 33 | 1 | 75
-136 | 7 | 34 | 0 | 76
-136 | 7 | 34 | 0 | 77
-136 | 7 | 34 | 0 | 78
-136 | 7 | 34 | 0 | 79
-136 | 7 | 34 | 0 | 80
-136 | 7 | 34 | 0 | 81
-136 | 7 | 34 | 0 | 82
-136 | 7 | 34 | 0 | 83
-136 | 7 | 34 | 0 | 84
-136 | 7 | 34 | 0 | 85
-128 | 8 | 32 | 0 | 86
-128 | 8 | 32 | 0 | 87
-128 | 8 | 32 | 0 | 88
-128 | 8 | 32 | 0 | 89
-128 | 8 | 32 | 0 | 90
-128 | 8 | 32 | 0 | 91
-128 | 8 | 32 | 0 | 92
-128 | 8 | 32 | 0 | 93
-128 | 8 | 32 | 0 | 94
-128 | 8 | 32 | 0 | 95
-128 | 8 | 32 | 0 | 96
-128 | 8 | 32 | 0 | 97
-128 | 8 | 32 | 0 | 98
-128 | 8 | 32 | 0 | 99
-128 | 8 | 32 | 0 | 100
-128 | 8 | 32 | 0 | 101
-128 | 8 | 32 | 0 | 102
-128 | 8 | 32 | 0 | 103
-128 | 8 | 32 | 0 | 104
-128 | 8 | 32 | 0 | 105
-136 | 7 | 34 | 0 | 106
-136 | 7 | 34 | 0 | 107
-136 | 7 | 34 | 0 | 108
-136 | 7 | 34 | 0 | 109
-136 | 7 | 34 | 0 | 110
-136 | 7 | 34 | 0 | 111
-136 | 7 | 34 | 0 | 112
-136 | 7 | 34 | 0 | 113
-128 | 8 | 32 | 0 | 114
-128 | 8 | 32 | 0 | 115
-128 | 8 | 32 | 0 | 116
-128 | 8 | 32 | 0 | 117
-128 | 8 | 32 | 0 | 118
-128 | 8 | 32 | 0 | 119
-128 | 8 | 32 | 0 | 120
-128 | 8 | 32 | 0 | 121
-128 | 8 | 32 | 0 | 122
-128 | 8 | 32 | 0 | 123
-128 | 8 | 32 | 0 | 124
-128 | 8 | 32 | 0 | 125
-128 | 8 | 32 | 0 | 126
-120 | 9 | 30 | 0 | 127
-120 | 9 | 30 | 0 | 128
-120 | 9 | 30 | 0 | 129
-119 | 9 | 29 | 1 | 130
-119 | 9 | 29 | 1 | 131
-127 | 8 | 31 | 1 | 132
-135 | 7 | 33 | 1 | 133
-135 | 7 | 33 | 1 | 134
-135 | 7 | 33 | 1 | 135
-135 | 7 | 33 | 1 | 136
-136 | 7 | 34 | 0 | 137
-136 | 7 | 34 | 0 | 138
-136 | 7 | 34 | 0 | 139
-136 | 7 | 34 | 0 | 140
-136 | 7 | 34 | 0 | 141
-136 | 7 | 34 | 0 | 142
-136 | 7 | 34 | 0 | 143
-136 | 7 | 34 | 0 | 144
-136 | 7 | 34 | 0 | 145
