This file contains energy of the Grid at certain points in the simulation.
Energy | Step_Number
-2969 | 0
-2969 | 100
-2969 | 200
-2969 | 300
-2969 | 400
-2969 | 500
-2965 | 600
-2965 | 700
-2965 | 800
-2965 | 900
-2961 | 1000
-2965 | 1100
-2965 | 1200
-2969 | 1300
-2961 | 1400
-2969 | 1500
-2969 | 1600
-2969 | 1700
-2969 | 1800
-2969 | 1900
-2969 | 2000
-2969 | 2100
-2965 | 2200
-2969 | 2300
-2969 | 2400
-2969 | 2500
-2965 | 2600
-2963 | 2700
-2965 | 2800
-2969 | 2900
-2965 | 3000
-2969 | 3100
-2969 | 3200
-2965 | 3300
-2965 | 3400
-2969 | 3500
-2969 | 3600
-2965 | 3700
-2969 | 3800
-2965 | 3900
-2969 | 4000
-2969 | 4100
-2969 | 4200
-2969 | 4300
-2965 | 4400
-2965 | 4500
-2965 | 4600
-2965 | 4700
-2965 | 4800
-2965 | 4900
-2965 | 5000
-2969 | 5100
-2965 | 5200
-2965 | 5300
-2961 | 5400
-2965 | 5500
-2965 | 5600
-2965 | 5700
-2963 | 5800
-2965 | 5900
-2969 | 6000
-2969 | 6100
-2969 | 6200
-2969 | 6300
-2969 | 6400
-2969 | 6500
-2963 | 6600
-2965 | 6700
-2969 | 6800
-2961 | 6900
-2965 | 7000
-2965 | 7100
-2963 | 7200
-2963 | 7300
-2965 | 7400
-2963 | 7500
-2959 | 7600
-2965 | 7700
-2965 | 7800
-2965 | 7900
-2965 | 8000
-2963 | 8100
-2965 | 8200
-2965 | 8300
-2965 | 8400
-2965 | 8500
-2963 | 8600
-2965 | 8700
-2963 | 8800
-2965 | 8900
-2969 | 9000
-2965 | 9100
-2961 | 9200
-2961 | 9300
-2965 | 9400
-2965 | 9500
-2965 | 9600
-2965 | 9700
-2965 | 9800
-2963 | 9900
-2963 | 10000
-2965 | 10100
-2965 | 10200
-2965 | 10300
-2965 | 10400
-2965 | 10500
-2963 | 10600
-2969 | 10700
-2969 | 10800
-2969 | 10900
-2969 | 11000
-2969 | 11100
-2969 | 11200
-2965 | 11300
-2969 | 11400
-2969 | 11500
-2965 | 11600
-2961 | 11700
-2969 | 11800
-2963 | 11900
-2965 | 12000
-2969 | 12100
-2959 | 12200
-2963 | 12300
-2965 | 12400
-2965 | 12500
-2965 | 12600
-2965 | 12700
-2969 | 12800
-2969 | 12900
-2965 | 13000
-2963 | 13100
-2965 | 13200
-2969 | 13300
-2969 | 13400
-2969 | 13500
-2969 | 13600
-2969 | 13700
-2969 | 13800
-2969 | 13900
-2965 | 14000
-2963 | 14100
-2965 | 14200
-2965 | 14300
-2965 | 14400
-2969 | 14500
-2969 | 14600
-2969 | 14700
-2965 | 14800
-2965 | 14900
-2963 | 15000
-2963 | 15100
-2965 | 15200
-2963 | 15300
-2965 | 15400
-2965 | 15500
-2969 | 15600
-2965 | 15700
-2965 | 15800
-2965 | 15900
-2965 | 16000
-2963 | 16100
-2965 | 16200
-2965 | 16300
-2969 | 16400
-2969 | 16500
-2969 | 16600
-2969 | 16700
-2965 | 16800
-2965 | 16900
-2965 | 17000
-2969 | 17100
-2965 | 17200
-2965 | 17300
-2969 | 17400
-2969 | 17500
-2969 | 17600
-2963 | 17700
-2969 | 17800
-2963 | 17900
-2969 | 18000
-2965 | 18100
-2965 | 18200
-2969 | 18300
-2969 | 18400
-2965 | 18500
-2965 | 18600
-2963 | 18700
-2969 | 18800
-2969 | 18900
-2969 | 19000
-2963 | 19100
-2969 | 19200
-2965 | 19300
-2969 | 19400
-2961 | 19500
-2969 | 19600
-2969 | 19700
-2969 | 19800
-2969 | 19900
-2969 | 20000
-2969 | 20100
-2965 | 20200
-2965 | 20300
-2965 | 20400
-2961 | 20500
-2965 | 20600
-2965 | 20700
-2965 | 20800
-2969 | 20900
-2969 | 21000
-2965 | 21100
-2969 | 21200
-2969 | 21300
-2969 | 21400
-2969 | 21500
-2969 | 21600
-2965 | 21700
-2965 | 21800
-2969 | 21900
-2969 | 22000
-2969 | 22100
