% # columns="iter, evals, sigma, 0, fitness, xbest" seed=918373, Mon May 27 16:39:39 2024, <python>{}</python>
1 10 0.09642626525522217 0 198760.5932243431 0.3506106144109267 -134.59130397507127 -54.088045992875344 -186.2385375015662 0.0 1.0514753021412881 167.13699547725886 8.790319258159633
2 20 0.09023821469755879 0 6705.036497573278 0.41491718247439574 -134.59804981507364 -54.03111067229399 -186.1237912042914 0.0 1.0348087327665105 167.1612537788244 8.851768695317176
3 30 0.09472392930874303 0 44667.55835795733 0.4333525835875891 -134.64337621907825 -53.90273411390058 -186.1287892407947 0.0 0.9783465832558108 167.2004021410534 8.804780933479902
4 40 0.10338257083744529 0 145146.95607859865 0.4636771873544078 -134.50006524226345 -53.970681254087125 -185.93901041634456 0.0 0.8844135369412708 166.94758178704254 8.759343871253428
5 50 0.09752208378858866 0 1086.2777082233583 0.4925037547821423 -134.64250006433022 -54.11571319275017 -186.24608390250665 0.0 0.9062661015413169 166.9556062803561 8.780323777115646
6 60 0.09363781175310772 0 8341.452495199122 0.4583136915702158 -134.63230586758144 -54.23839675858987 -186.08840162511996 0.0 0.9395447981795999 166.87227096304736 8.888629628940834
7 70 0.09086466242234308 0 130138.01391352664 0.3795115531337546 -134.4744903252063 -53.898534885379185 -186.03510681630038 0.0 1.03364025585141 166.9919095074736 8.781944635753595
8 80 0.08582098426770497 0 119820.61609698788 0.506480092603702 -134.577089507368 -53.93092748429192 -186.05219640660397 0.0 0.8405698617611933 166.85682989683357 8.925668611522035
9 90 0.08574534331430408 0 145147.8639784027 0.43445726562506753 -134.55559941682893 -54.00543309993521 -186.33506774332253 0.0 0.942409528758995 167.0839934639174 8.682686580238226
10 100 0.08238611950086935 0 210433.6062403432 0.5106423349454112 -134.53903815710345 -53.91793960089024 -186.05878614314446 0.0 0.8086388760165993 167.0268952193876 8.82082732291268
11 110 0.0721974468829333 0 143960.56550712883 0.47700886064713516 -134.43776873440743 -53.96724296826097 -186.06733248585064 0.0 0.8769585595174729 167.04147245468607 8.818350643964077
12 120 0.063957562072825 0 252806.90634564427 0.4542105306800057 -134.50176312649998 -54.02048444272952 -186.2782765288575 0.0 0.8797648561658599 166.96156367609169 8.764470055855476
13 130 0.05543062904718747 0 80731.50721908586 0.5077330613613817 -134.5169848848382 -54.01230048521607 -186.1806524920265 0.0 0.8536129162740286 166.97179115943499 8.782088867930153
14 140 0.05168235539051438 0 11681.550981955379 0.49221157010016164 -134.5336670419192 -53.99450831979128 -186.17336403647826 0.0 0.9066599593218584 167.0022111860721 8.764442042189643
15 150 0.06099225420234868 0 795.4330218888987 0.5828824491941152 -134.53902097190692 -54.11601793247114 -186.2090235065046 0.0 0.7851423781445563 166.8960459204198 8.808036193527796
16 160 0.05776436102555116 0 65776.01808081323 0.5356533700706662 -134.48453418994885 -54.03314560193634 -186.12569770510873 0.0 0.8197740524657466 166.95206405685542 8.795434326754888
17 170 0.06405198974101853 0 844.3512063576478 0.5744450899377262 -134.3851587423908 -54.031266929428426 -186.1347191359636 0.0 0.8049751620129193 167.00771545775163 8.885378182525937
18 180 0.0741610272870922 0 884.417967819766 0.5936907031060292 -134.2865017881239 -53.89528020511134 -186.17207448405918 0.0 0.79216811895933 166.89624788382397 8.809165403003355
19 190 0.0682317694301418 0 30679.90681481064 0.6089058597195568 -134.43575661874985 -54.18467095633347 -186.13584242009952 0.0 0.7363092474703057 166.9804069777361 8.848788325790668
20 200 0.06525160439626373 0 66509.28423732801 0.5807508847771462 -134.3777100978881 -54.17794124789216 -186.08871623281797 0.0 0.7576924048982987 166.9080072256657 8.809872259980892
21 210 0.061294135473706345 0 28518.196831078967 0.5494668779869815 -134.3752367922805 -54.107621485463596 -186.0393747212988 0.0 0.8132830357379442 166.96964298236347 8.811251629815674
22 220 0.057861529345439075 0 6111.77398059837 0.5495342328243504 -134.38448399900338 -54.05472908706882 -186.0973488761809 0.0 0.8295754054423161 166.92284971089208 8.794212163952276
23 230 0.05759789607839698 0 62128.68080388491 0.5497042838304326 -134.30948081202794 -54.00314887022481 -186.05978439729395 0.0 0.8116829819309154 166.82521383022112 8.946329640726256
24 240 0.05692911849572338 0 189.9138059684924 0.510502603904028 -134.30034818070246 -54.08317901386951 -186.07997921435592 0.0 0.8927088516826307 166.8962472849104 8.850896875257886
25 250 0.05127048574469201 0 847.7699339611914 0.5261890289351014 -134.35173118787299 -54.21158866800221 -186.13446439951335 0.0 0.8623441368341926 166.8361514970599 8.857910747963649
