% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=918373, Mon May 27 16:39:39 2024
1 10 -0.0547960294812801 -0.018014103573402985 0.02360600687851292 0.10310789473381926 0.8929284761504676 0.9824417464425704 0.9955110775547266 1.0 1.0124297969436058 1.01747855037004 1.0351461040151606 1.0557653597898293
2 20 -0.0547960294812801 -0.018014103573402985 0.02360600687851292 0.10310789473381926 0.8929284761504676 0.9824417464425704 0.9955110775547266 1.0 1.0124297969436058 1.01747855037004 1.0351461040151606 1.0557653597898293
3 30 -0.0547960294812801 -0.018014103573402985 0.02360600687851292 0.10310789473381926 0.8929284761504676 0.9824417464425704 0.9955110775547266 1.0 1.0124297969436058 1.01747855037004 1.0351461040151606 1.0557653597898293
4 40 -0.0547960294812801 -0.018014103573402985 0.02360600687851292 0.10310789473381926 0.8929284761504676 0.9824417464425704 0.9955110775547266 1.0 1.0124297969436058 1.01747855037004 1.0351461040151606 1.0557653597898293
5 50 -0.0547960294812801 -0.018014103573402985 0.02360600687851292 0.10310789473381926 0.8929284761504676 0.9824417464425704 0.9955110775547266 1.0 1.0124297969436058 1.01747855037004 1.0351461040151606 1.0557653597898293
6 60 -0.0547960294812801 -0.018014103573402985 0.02360600687851292 0.10310789473381926 0.8929284761504676 0.9824417464425704 0.9955110775547266 1.0 1.0124297969436058 1.01747855037004 1.0351461040151606 1.0557653597898293
7 70 -0.0547960294812801 -0.018014103573402985 0.02360600687851292 0.10310789473381926 0.8929284761504676 0.9824417464425704 0.9955110775547266 1.0 1.0124297969436058 1.01747855037004 1.0351461040151606 1.0557653597898293
8 80 -0.0547960294812801 -0.018014103573402985 0.02360600687851292 0.10310789473381926 0.8929284761504676 0.9824417464425704 0.9955110775547266 1.0 1.0124297969436058 1.01747855037004 1.0351461040151606 1.0557653597898293
9 90 -0.23361364991810846 -0.07197481898630997 0.022953401945996182 0.2254952945672864 0.7244166263504557 0.880169895216386 0.9390914692339788 1.0000000000000002 1.0365776309393613 1.0519296217163838 1.1321404972775133 1.164404354101169
10 100 -0.23361364991810846 -0.07197481898630997 0.022953401945996182 0.2254952945672864 0.7244166263504557 0.880169895216386 0.9390914692339788 1.0000000000000002 1.0365776309393613 1.0519296217163838 1.1321404972775133 1.164404354101169
11 110 -0.23361364991810846 -0.07197481898630997 0.022953401945996182 0.2254952945672864 0.7244166263504557 0.880169895216386 0.9390914692339788 1.0000000000000002 1.0365776309393613 1.0519296217163838 1.1321404972775133 1.164404354101169
12 120 -0.23361364991810846 -0.07197481898630997 0.022953401945996182 0.2254952945672864 0.7244166263504557 0.880169895216386 0.9390914692339788 1.0000000000000002 1.0365776309393613 1.0519296217163838 1.1321404972775133 1.164404354101169
13 130 -0.23361364991810846 -0.07197481898630997 0.022953401945996182 0.2254952945672864 0.7244166263504557 0.880169895216386 0.9390914692339788 1.0000000000000002 1.0365776309393613 1.0519296217163838 1.1321404972775133 1.164404354101169
14 140 -0.23361364991810846 -0.07197481898630997 0.022953401945996182 0.2254952945672864 0.7244166263504557 0.880169895216386 0.9390914692339788 1.0000000000000002 1.0365776309393613 1.0519296217163838 1.1321404972775133 1.164404354101169
15 150 -0.23361364991810846 -0.07197481898630997 0.022953401945996182 0.2254952945672864 0.7244166263504557 0.880169895216386 0.9390914692339788 1.0000000000000002 1.0365776309393613 1.0519296217163838 1.1321404972775133 1.164404354101169
16 160 -0.23361364991810846 -0.07197481898630997 0.022953401945996182 0.2254952945672864 0.7244166263504557 0.880169895216386 0.9390914692339788 1.0000000000000002 1.0365776309393613 1.0519296217163838 1.1321404972775133 1.164404354101169
17 170 -0.2893627988969677 -0.05644041268795416 0.02719762964358801 0.4502409529706062 0.63274851170266 0.8660761105651761 0.9467833406231483 0.9994933918826969 1.0 1.0156055634750065 1.09802364573654 1.3103607022456496
18 180 -0.2893627988969677 -0.05644041268795416 0.02719762964358801 0.4502409529706062 0.63274851170266 0.8660761105651761 0.9467833406231483 0.9994933918826969 1.0 1.0156055634750065 1.09802364573654 1.3103607022456496
19 190 -0.2893627988969677 -0.05644041268795416 0.02719762964358801 0.4502409529706062 0.63274851170266 0.8660761105651761 0.9467833406231483 0.9994933918826969 1.0 1.0156055634750065 1.09802364573654 1.3103607022456496
20 200 -0.2893627988969677 -0.05644041268795416 0.02719762964358801 0.4502409529706062 0.63274851170266 0.8660761105651761 0.9467833406231483 0.9994933918826969 1.0 1.0156055634750065 1.09802364573654 1.3103607022456496
21 210 -0.2893627988969677 -0.05644041268795416 0.02719762964358801 0.4502409529706062 0.63274851170266 0.8660761105651761 0.9467833406231483 0.9994933918826969 1.0 1.0156055634750065 1.09802364573654 1.3103607022456496
22 220 -0.2893627988969677 -0.05644041268795416 0.02719762964358801 0.4502409529706062 0.63274851170266 0.8660761105651761 0.9467833406231483 0.9994933918826969 1.0 1.0156055634750065 1.09802364573654 1.3103607022456496
23 230 -0.2893627988969677 -0.05644041268795416 0.02719762964358801 0.4502409529706062 0.63274851170266 0.8660761105651761 0.9467833406231483 0.9994933918826969 1.0 1.0156055634750065 1.09802364573654 1.3103607022456496
24 240 -0.2893627988969677 -0.05644041268795416 0.02719762964358801 0.4502409529706062 0.63274851170266 0.8660761105651761 0.9467833406231483 0.9994933918826969 1.0 1.0156055634750065 1.09802364573654 1.3103607022456496
