% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=918373, Mon May 27 16:39:39 2024, <python>{}</python>
1 10 0.09642626525522217 0 0 0.09278455142930003 0.09749992944352484 0.09716561289198974 0.09015507052288736 0.09642867594198702 0.0956451533029417 0.09998752967340509 0.09522878362697035
2 20 0.09023821469755879 0 0 0.08355050985664245 0.08814457768108906 0.0899319332992001 0.08583918878455893 0.09024047068112591 0.08863873037185839 0.09451395839241218 0.08803690002328148
3 30 0.09472392930874303 0 0 0.08458660060796912 0.08749118723373073 0.10136495899099435 0.09500575672800285 0.09472629743657722 0.09472556697443346 0.09726919831910932 0.09314800618762208
4 40 0.10338257083744529 0 0 0.091841207808228 0.0905113680318404 0.11000873967012748 0.11191806057535945 0.10338515543402355 0.105656674423167 0.11055386966163967 0.10149017499208403
5 50 0.09752208378858866 0 0 0.08239468648134497 0.08856737289653162 0.10433051161470709 0.10550589521298112 0.09752452187115929 0.09894786481090477 0.10528187148757423 0.09545472931688395
6 60 0.09363781175310772 0 0 0.07245669328608718 0.08449211548524291 0.10129270181059083 0.1017452370760805 0.0936401527276636 0.09362398376996349 0.10323272331538691 0.08940463171927415
7 70 0.09086466242234308 0 0 0.06631209751120577 0.08470644559980768 0.10154548499740197 0.099760016081154 0.09086693406729908 0.09181619712607318 0.10068721144498378 0.08578778542474878
8 80 0.08582098426770497 0 0 0.060417928040215466 0.08091616199635498 0.09876140557707046 0.09212649057237803 0.08582312981913094 0.08497438412402028 0.09465901449699694 0.07978875365298185
9 90 0.08574534331430408 0 0 0.05915372202659077 0.0756119011713472 0.09856614483504371 0.09689510255394661 0.08574748697468258 0.08441513375224456 0.09433906983299403 0.08107243316835187
10 100 0.08238611950086935 0 0 0.05652727177861428 0.06985194220503374 0.09388115752338633 0.09402361632782973 0.08238817917960276 0.08316808628807573 0.08952697662172225 0.07745106649478058
11 110 0.0721974468829333 0 0 0.049057982503672964 0.06192670659775883 0.08216428622003347 0.07989695512919023 0.07219925184166726 0.07174086001053442 0.07846203403768474 0.06505571152607804
12 120 0.063957562072825 0 0 0.04281222465647442 0.05241054388336787 0.07059166911074878 0.0726385764011375 0.06395916103186373 0.0641378933465698 0.07030428269495628 0.055640112412871194
13 130 0.05543062904718747 0 0 0.03614184258964594 0.04544661579283489 0.05959573387026978 0.058377379060407 0.05543201483023587 0.056039722499607 0.06027211145381835 0.047565625606271256
14 140 0.05168235539051438 0 0 0.03276854239412177 0.0430781951158097 0.05345057575909669 0.051703009874509466 0.051683647465550014 0.052990620322523246 0.0553032771374421 0.04249020859677169
15 150 0.06099225420234868 0 0 0.039784915863648525 0.05047627290656116 0.0646999651029278 0.05673199809833769 0.06137978712327242 0.06297882582129567 0.0669820613696458 0.051438405608235774
16 160 0.05776436102555116 0 0 0.037558689284142036 0.04906602301790853 0.05972192427949396 0.05704527394629102 0.058131384541016885 0.05878453567163163 0.06342138805740188 0.04538711050194364
17 170 0.06405198974101853 0 0 0.04061441966895487 0.06309834928287135 0.06535896730840995 0.0648266607279197 0.0644589636264723 0.06535926172021896 0.06978054153189485 0.051068780103504866
18 180 0.0741610272870922 0 0 0.04615038377664414 0.08526193700262659 0.08128374612193653 0.07427083801653071 0.07463223203102451 0.07269154549611402 0.0791578131585316 0.05796971134753785
19 190 0.0682317694301418 0 0 0.04114960349184625 0.07784904416907681 0.07928381867683273 0.06647206889214081 0.06866530082282214 0.06694987044835123 0.07223386501281072 0.052812733339114216
20 200 0.06525160439626373 0 0 0.03922813455493325 0.07114829128876671 0.07606388830351077 0.06500861786887656 0.06566620039992596 0.06312152393793757 0.06911187023624613 0.04950057263171129
21 210 0.061294135473706345 0 0 0.03473614436496654 0.06673874642177993 0.07236197153950846 0.06266007210774655 0.06168358648951592 0.05906861013569542 0.0640959658595157 0.04536750457568941
22 220 0.057861529345439075 0 0 0.03484838149992487 0.06286300663411296 0.06570196959749466 0.0578397628832434 0.05822917024951127 0.05858845624591711 0.05895367161186311 0.04191474894466779
23 230 0.05759789607839698 0 0 0.03571160654407138 0.06295208832443143 0.06386197226829358 0.05412658842836712 0.057963861907963966 0.05968892897222745 0.060437557288931146 0.04599391266794368
24 240 0.05692911849572338 0 0 0.03594056995053646 0.06458336190056585 0.06286980392737979 0.05283277452138617 0.05729083504259945 0.061765403829569444 0.05835375867688148 0.045260552067636496
25 250 0.05127048574469201 0 0 0.03152577948898031 0.05736787871963277 0.058452558561511 0.044896740576267705 0.05159624843960572 0.05547464691210266 0.05273407910085709 0.04150087165539481
