% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=918373, Mon May 27 16:39:39 2024
1 10 -0.10916965907195961 -0.028189939871328923 0.022502095114835884 0.061711610087637724 0.9389131138018884 0.9613558221555731 0.9788540676255812 0.9847822942503728 1.0 1.0013588140290661 1.0128061651835258 1.1125600624212573
2 20 -0.10198085038750505 -0.015559410753322702 0.03347408951553417 0.08466535096198316 0.9389131138018884 0.9613558221555731 0.9788540676255812 0.9847822942503728 1.0 1.0013588140290661 1.0128061651835258 1.1125600624212573
3 30 -0.12719952156817296 0.0 0.09119459500284961 0.2054214309666994 0.9389131138018884 0.9613558221555731 0.9788540676255812 0.9847822942503728 1.0 1.0013588140290661 1.0128061651835258 1.1125600624212573
4 40 -0.17223935745421162 -0.012601264334354522 0.09398836742459765 0.21133048766990775 0.9389131138018884 0.9613558221555731 0.9788540676255812 0.9847822942503728 1.0 1.0013588140290661 1.0128061651835258 1.1125600624212573
5 50 -0.15070629700836566 -0.010833914771296126 0.12099378562141719 0.2835291365648694 0.9389131138018884 0.9613558221555731 0.9788540676255812 0.9847822942503728 1.0 1.0013588140290661 1.0128061651835258 1.1125600624212573
6 60 -0.15748689136768018 -0.027541647829669218 0.09897883475383268 0.2375309578691737 0.9389131138018884 0.9613558221555731 0.9788540676255812 0.9847822942503728 1.0 1.0013588140290661 1.0128061651835258 1.1125600624212573
7 70 -0.15622983306453034 -0.021952574655139105 0.0839987020163344 0.27460399163983656 0.9389131138018884 0.9613558221555731 0.9788540676255812 0.9847822942503728 1.0 1.0013588140290661 1.0128061651835258 1.1125600624212573
8 80 -0.23912678160837128 -0.013253485517348168 0.10355021188292804 0.30249580468387116 0.9389131138018884 0.9613558221555731 0.9788540676255812 0.9847822942503728 1.0 1.0013588140290661 1.0128061651835258 1.1125600624212573
9 90 -0.24157971020214247 -0.0441340581681415 0.11347900225334889 0.255673149853166 0.8151331016207144 0.8429510134325441 0.9027042483536947 0.9323561676490737 1.0 1.0209434649299158 1.081784098979564 1.3146277940383106
10 100 -0.31291488854078303 -0.04338754196341364 0.13574511976558953 0.26785191060372354 0.8151331016207144 0.8429510134325441 0.9027042483536947 0.9323561676490737 1.0 1.0209434649299158 1.081784098979564 1.3146277940383106
11 110 -0.3324935137326103 -0.04156642685031773 0.16380678076094665 0.28670521304011803 0.8151331016207144 0.8429510134325441 0.9027042483536947 0.9323561676490737 1.0 1.0209434649299158 1.081784098979564 1.3146277940383106
12 120 -0.38487492102130705 -0.061379861619605486 0.14371341374944474 0.30199702144946894 0.8151331016207144 0.8429510134325441 0.9027042483536947 0.9323561676490737 1.0 1.0209434649299158 1.081784098979564 1.3146277940383106
13 130 -0.38495373447789283 -0.0732885533284166 0.13896454717904755 0.280182129301439 0.8151331016207144 0.8429510134325441 0.9027042483536947 0.9323561676490737 1.0 1.0209434649299158 1.081784098979564 1.3146277940383106
14 140 -0.3750790600536218 -0.04147914752519478 0.08491299845760326 0.3129007815795155 0.8151331016207144 0.8429510134325441 0.9027042483536947 0.9323561676490737 1.0 1.0209434649299158 1.081784098979564 1.3146277940383106
15 150 -0.43189313444870353 -0.05264670601679447 0.07102119300490486 0.2574759005895401 0.8151331016207144 0.8429510134325441 0.9027042483536947 0.9323561676490737 1.0 1.0209434649299158 1.081784098979564 1.3146277940383106
16 160 -0.42586250924359964 -0.055103665770383975 0.0767645735070241 0.25777692153721643 0.8151331016207144 0.8429510134325441 0.9027042483536947 0.9323561676490737 1.0 1.0209434649299158 1.081784098979564 1.3146277940383106
17 170 -0.4668548364624043 -0.07219637932163492 0.0921484108154013 0.2914097467645033 0.659908926446025 0.8634672306260303 0.923441387754672 0.9589895895254192 0.9682688837260548 0.9999999999999999 1.0876227814196329 1.3878298076999156
18 180 -0.497918434816016 -0.06855916731560249 0.1097643871953764 0.3525220951865256 0.659908926446025 0.8634672306260303 0.923441387754672 0.9589895895254192 0.9682688837260548 0.9999999999999999 1.0876227814196329 1.3878298076999156
19 190 -0.5318167789893558 -0.056645380203880505 0.10993675967096031 0.383669902115959 0.659908926446025 0.8634672306260303 0.923441387754672 0.9589895895254192 0.9682688837260548 0.9999999999999999 1.0876227814196329 1.3878298076999156
20 200 -0.5403820855224455 -0.07611247890322988 0.10930678794987793 0.3677889549502904 0.659908926446025 0.8634672306260303 0.923441387754672 0.9589895895254192 0.9682688837260548 0.9999999999999999 1.0876227814196329 1.3878298076999156
21 210 -0.5922515626973093 -0.10250954715207283 0.09546115556429317 0.3584761453377144 0.659908926446025 0.8634672306260303 0.923441387754672 0.9589895895254192 0.9682688837260548 0.9999999999999999 1.0876227814196329 1.3878298076999156
22 220 -0.6588507427728343 -0.12366015680579072 0.10191634187193226 0.36285216186651453 0.659908926446025 0.8634672306260303 0.923441387754672 0.9589895895254192 0.9682688837260548 0.9999999999999999 1.0876227814196329 1.3878298076999156
23 230 -0.6941020359936532 -0.1450277886105626 0.129738029775403 0.35440004802969904 0.659908926446025 0.8634672306260303 0.923441387754672 0.9589895895254192 0.9682688837260548 0.9999999999999999 1.0876227814196329 1.3878298076999156
24 240 -0.7245258306634977 -0.1763118218494957 0.12967687401870512 0.37733227273909137 0.659908926446025 0.8634672306260303 0.923441387754672 0.9589895895254192 0.9682688837260548 0.9999999999999999 1.0876227814196329 1.3878298076999156
