% # columns="iteration, evaluation, void, void, void, xmean", seed=156850, Thu Dec 12 23:07:21 2024, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 10 0 0 0 0.18504337131500764 -8.958744877361058 -8.955761552576902 0.06485802505033936
2 20 0 0 0 0.15606316316082974 -8.622095006855885 -8.956614617702742 -0.022846511123798638
3 30 0 0 0 0.5789130595107589 -8.600839196156027 -8.822735190404266 -0.09991006877122434
4 40 0 0 0 0.4947606542379112 -9.438636356431484 -9.121162843575428 -0.046656027089328915
5 50 0 0 0 0.3550258396828128 -9.647135515592371 -9.143776923242603 0.13217752478097491
6 60 0 0 0 0.5897943266370402 -9.558090652277532 -8.964014694484236 0.13173114209017228
7 70 0 0 0 0.9463019092553858 -9.522671792819546 -8.819292507688846 -0.04721320591105954
