-12 | 2 | 30 | 0 | 0
-12 | 2 | 30 | 0 | 1
-12 | 2 | 9 | 21 | 2
-12 | 2 | 9 | 21 | 3
-12 | 2 | 9 | 21 | 4
-12 | 2 | 9 | 21 | 5
-12 | 2 | 9 | 21 | 6
-13 | 2 | 8 | 22 | 7
-14 | 2 | 9 | 21 | 8
-14 | 2 | 9 | 21 | 9
-14 | 2 | 9 | 21 | 10
-14 | 2 | 9 | 21 | 11
-14 | 2 | 9 | 21 | 12
-14 | 2 | 9 | 21 | 13
-14 | 2 | 9 | 21 | 14
-15 | 2 | 9 | 21 | 15
-15 | 2 | 7 | 23 | 16
-15 | 2 | 7 | 23 | 17
-15 | 2 | 2 | 28 | 18
-15 | 2 | 2 | 28 | 19
-15 | 2 | 4 | 26 | 20
-15 | 2 | 4 | 26 | 21
-15 | 2 | 4 | 26 | 22
-15 | 2 | 4 | 26 | 23
-15 | 2 | 4 | 26 | 24
-15 | 2 | 4 | 26 | 25
-15 | 2 | 4 | 26 | 26
-15 | 2 | 19 | 11 | 27
-15 | 2 | 19 | 11 | 28
-15 | 2 | 19 | 11 | 29
-15 | 3 | 18 | 10 | 30
-15 | 3 | 11 | 17 | 31
-15 | 2 | 11 | 19 | 32
-15 | 2 | 11 | 19 | 33
-15 | 2 | 11 | 19 | 34
-15 | 2 | 18 | 12 | 35
-15 | 2 | 18 | 12 | 36
-15 | 2 | 18 | 12 | 37
-15 | 2 | 15 | 15 | 38
-15 | 2 | 15 | 15 | 39
-15 | 2 | 15 | 15 | 40
-15 | 2 | 15 | 15 | 41
-15 | 2 | 15 | 15 | 42
-15 | 2 | 15 | 15 | 43
-15 | 2 | 15 | 15 | 44
-15 | 2 | 15 | 15 | 45
-15 | 2 | 9 | 21 | 46
-15 | 2 | 10 | 20 | 47
-15 | 2 | 10 | 20 | 48
-15 | 2 | 6 | 24 | 49
-15 | 2 | 6 | 24 | 50
-15 | 2 | 6 | 24 | 51
-15 | 2 | 6 | 24 | 52
-15 | 2 | 5 | 25 | 53
-15 | 2 | 5 | 25 | 54
-15 | 2 | 5 | 25 | 55
-15 | 2 | 6 | 24 | 56
-15 | 2 | 6 | 24 | 57
-15 | 2 | 6 | 24 | 58
-15 | 2 | 6 | 24 | 59
-15 | 2 | 9 | 21 | 60
-15 | 2 | 9 | 21 | 61
-15 | 2 | 9 | 21 | 62
-15 | 2 | 9 | 21 | 63
-15 | 2 | 9 | 21 | 64
-15 | 2 | 10 | 20 | 65
-15 | 2 | 9 | 21 | 66
-15 | 2 | 5 | 25 | 67
-15 | 2 | 5 | 25 | 68
-15 | 2 | 5 | 25 | 69
-15 | 2 | 4 | 26 | 70
-15 | 2 | 4 | 26 | 71
-15 | 2 | 5 | 25 | 72
-15 | 2 | 5 | 25 | 73
-15 | 2 | 4 | 26 | 74
-15 | 2 | 4 | 26 | 75
-15 | 2 | 4 | 26 | 76
-15 | 2 | 4 | 26 | 77
-15 | 2 | 4 | 26 | 78
-15 | 2 | 9 | 21 | 79
-15 | 2 | 5 | 25 | 80
-15 | 2 | 5 | 25 | 81
-15 | 2 | 8 | 22 | 82
-15 | 2 | 8 | 22 | 83
-15 | 2 | 8 | 22 | 84
-15 | 2 | 8 | 22 | 85
-15 | 2 | 8 | 22 | 86
-15 | 2 | 7 | 23 | 87
-15 | 2 | 7 | 23 | 88
-15 | 2 | 7 | 23 | 89
-15 | 2 | 5 | 25 | 90
-15 | 2 | 5 | 25 | 91
-15 | 2 | 5 | 25 | 92
-15 | 2 | 5 | 25 | 93
-15 | 2 | 5 | 25 | 94
-15 | 2 | 5 | 25 | 95
-15 | 2 | 5 | 25 | 96
-15 | 2 | 5 | 25 | 97
-15 | 2 | 6 | 24 | 98
-15 | 2 | 7 | 23 | 99
-15 | 2 | 7 | 23 | 100
-15 | 2 | 7 | 23 | 101
-15 | 2 | 7 | 23 | 102
-15 | 1 | 6 | 26 | 103
-16 | 2 | 7 | 23 | 104
-16 | 2 | 7 | 23 | 105
-16 | 2 | 7 | 23 | 106
-16 | 2 | 7 | 23 | 107
-16 | 2 | 8 | 22 | 108
-17 | 3 | 9 | 19 | 109
-17 | 3 | 9 | 19 | 110
-17 | 3 | 9 | 19 | 111
-17 | 3 | 9 | 19 | 112
-17 | 3 | 9 | 19 | 113
-17 | 3 | 8 | 20 | 114
-17 | 3 | 8 | 20 | 115
-17 | 3 | 8 | 20 | 116
-17 | 3 | 5 | 23 | 117
-17 | 3 | 5 | 23 | 118
-17 | 3 | 5 | 23 | 119
-17 | 3 | 5 | 23 | 120
-17 | 3 | 5 | 23 | 121
-17 | 3 | 5 | 23 | 122
-17 | 3 | 5 | 23 | 123
-17 | 3 | 5 | 23 | 124
-17 | 3 | 5 | 23 | 125
-17 | 3 | 10 | 18 | 126
-17 | 3 | 10 | 18 | 127
-17 | 3 | 10 | 18 | 128
-17 | 3 | 10 | 18 | 129
-17 | 3 | 10 | 18 | 130
-17 | 3 | 10 | 18 | 131
-17 | 3 | 10 | 18 | 132
-17 | 3 | 8 | 20 | 133
-17 | 3 | 8 | 20 | 134
-17 | 3 | 8 | 20 | 135
-17 | 3 | 9 | 19 | 136
-17 | 3 | 9 | 19 | 137
-17 | 3 | 9 | 19 | 138
-17 | 3 | 9 | 19 | 139
-17 | 3 | 9 | 19 | 140
-17 | 3 | 10 | 18 | 141
-17 | 3 | 11 | 17 | 142
-17 | 3 | 11 | 17 | 143
-17 | 3 | 11 | 17 | 144
-17 | 3 | 7 | 21 | 145
-17 | 3 | 7 | 21 | 146
-17 | 3 | 7 | 21 | 147
-17 | 3 | 7 | 21 | 148
-17 | 3 | 7 | 21 | 149
-17 | 3 | 7 | 21 | 150
