% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=42, Tue Apr 29 13:44:15 2025
1 10 -0.05347287003703473 -0.0358556220067387 0.09851706807099217 0.15206495394328262 0.8908054054894627 0.942513598366628 0.9576445006724956 1.010328740564193 1.0264503773646299 1.1518186990904655
2 20 -0.07358031982151228 0.007287237422312132 0.11910669341685581 0.1900574819757374 0.8908054054894627 0.942513598366628 0.9576445006724956 1.010328740564193 1.0264503773646299 1.1518186990904655
3 30 -0.0657455666134455 -0.03233223652839506 0.0994222420384008 0.16287301594829476 0.8908054054894627 0.942513598366628 0.9576445006724956 1.010328740564193 1.0264503773646299 1.1518186990904655
4 40 -0.2577897280148125 -0.09007392446814819 0.13431305144721872 0.26467177267353253 0.8908054054894627 0.942513598366628 0.9576445006724956 1.010328740564193 1.0264503773646299 1.1518186990904655
5 50 -0.3451801283582013 -0.10677610091025094 0.13039970604479184 0.38234504975057837 0.8908054054894627 0.942513598366628 0.9576445006724956 1.010328740564193 1.0264503773646299 1.1518186990904655
6 60 -0.2982845564679427 -0.14555602496377812 0.1809262956315081 0.46782067867928795 0.8908054054894627 0.942513598366628 0.9576445006724956 1.010328740564193 1.0264503773646299 1.1518186990904655
7 70 -0.26909417100598926 -0.10612241004015914 0.15926154214826188 0.5069754003826318 0.6380021137737917 0.8576068711687888 0.8864758075642593 0.968497148218795 1.1569455198244067 1.3398189198536656
8 80 -0.2986070462732477 -0.14055854150794952 0.16757537741495376 0.5839380000658018 0.6380021137737917 0.8576068711687888 0.8864758075642593 0.968497148218795 1.1569455198244067 1.3398189198536656
9 90 -0.3690849235218118 -0.17374890836093523 0.19876076258220152 0.6668433040019796 0.6380021137737917 0.8576068711687888 0.8864758075642593 0.968497148218795 1.1569455198244067 1.3398189198536656
10 100 -0.4091140531996121 -0.16558243174321768 0.21684515994497064 0.6188839780069253 0.6380021137737917 0.8576068711687888 0.8864758075642593 0.968497148218795 1.1569455198244067 1.3398189198536656
11 110 -0.3654648221870155 -0.08063615163948884 0.18105531171813424 0.7001492802764764 0.6380021137737917 0.8576068711687888 0.8864758075642593 0.968497148218795 1.1569455198244067 1.3398189198536656
