% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=42, Tue Apr 29 13:44:15 2025
1 10 -0.14111020988066086 -0.07428039723055133 0.03085528252661284 0.05680811048708269 0.8518570494981095 0.9706849678051925 0.977851969646971 1.0349655617982736 1.0456630311491077 1.1006138728612278
2 20 -0.14111020988066086 -0.07428039723055133 0.03085528252661284 0.05680811048708269 0.8518570494981095 0.9706849678051925 0.977851969646971 1.0349655617982736 1.0456630311491077 1.1006138728612278
3 30 -0.14111020988066086 -0.07428039723055133 0.03085528252661284 0.05680811048708269 0.8518570494981095 0.9706849678051925 0.977851969646971 1.0349655617982736 1.0456630311491077 1.1006138728612278
4 40 -0.14111020988066086 -0.07428039723055133 0.03085528252661284 0.05680811048708269 0.8518570494981095 0.9706849678051925 0.977851969646971 1.0349655617982736 1.0456630311491077 1.1006138728612278
5 50 -0.14111020988066086 -0.07428039723055133 0.03085528252661284 0.05680811048708269 0.8518570494981095 0.9706849678051925 0.977851969646971 1.0349655617982736 1.0456630311491077 1.1006138728612278
6 60 -0.14111020988066086 -0.07428039723055133 0.03085528252661284 0.05680811048708269 0.8518570494981095 0.9706849678051925 0.977851969646971 1.0349655617982736 1.0456630311491077 1.1006138728612278
7 70 -0.485694810456028 -0.13812256009257223 0.11079798084359584 0.27901567023873847 0.6335634678153413 0.803556223024973 0.9857516410497565 1.0356290378784743 1.052785856819124 1.341753653410298
8 80 -0.485694810456028 -0.13812256009257223 0.11079798084359584 0.27901567023873847 0.6335634678153413 0.803556223024973 0.9857516410497565 1.0356290378784743 1.052785856819124 1.341753653410298
9 90 -0.485694810456028 -0.13812256009257223 0.11079798084359584 0.27901567023873847 0.6335634678153413 0.803556223024973 0.9857516410497565 1.0356290378784743 1.052785856819124 1.341753653410298
10 100 -0.485694810456028 -0.13812256009257223 0.11079798084359584 0.27901567023873847 0.6335634678153413 0.803556223024973 0.9857516410497565 1.0356290378784743 1.052785856819124 1.341753653410298
11 110 -0.485694810456028 -0.13812256009257223 0.11079798084359584 0.27901567023873847 0.6335634678153413 0.803556223024973 0.9857516410497565 1.0356290378784743 1.052785856819124 1.341753653410298
