START POLYMER 0
13 4983 4985
13 4983 4984
13 4982 4984
13 4982 4985
13 4982 4986
13 4983 4986
14 4983 4986
14 4984 4986
14 4984 4987
14 4983 4987
15 4983 4987
16 4983 4987
16 4984 4987
15 4984 4987
15 4984 4988
16 4984 4988
17 4984 4988
18 4984 4988
18 4983 4988
18 4982 4988
19 4982 4988
19 4982 4989
18 4982 4989
18 4981 4989
17 4981 4989
17 4981 4990
18 4981 4990
18 4980 4990
19 4980 4990
20 4980 4990
20 4979 4990
20 4978 4990
20 4978 4989
20 4978 4988
20 4979 4988
19 4979 4988
19 4978 4988
19 4978 4989
18 4978 4989
18 4978 4988
18 4978 4987
18 4979 4987
19 4979 4987
19 4979 4986
19 4978 4986
20 4978 4986
20 4978 4987
19 4978 4987
19 4977 4987
20 4977 4987
20 4977 4986
21 4977 4986
21 4976 4986
21 4976 4985
21 4975 4985
20 4975 4985
20 4974 4985
19 4974 4985
19 4974 4984
18 4974 4984
17 4974 4984
16 4974 4984
16 4973 4984
16 4973 4985
15 4973 4985
15 4972 4985
16 4972 4985
16 4972 4984
15 4972 4984
15 4973 4984
15 4974 4984
14 4974 4984
14 4975 4984
15 4975 4984
16 4975 4984
16 4975 4983
16 4974 4983
16 4973 4983
16 4972 4983
16 4971 4983
17 4971 4983
18 4971 4983
18 4972 4983
18 4973 4983
18 4973 4984
18 4973 4985
18 4974 4985
18 4975 4985
17 4975 4985
17 4975 4984
18 4975 4984
19 4975 4984
19 4976 4984
19 4976 4985
19 4975 4985
19 4975 4986
19 4974 4986
19 4973 4986
19 4972 4986
19 4972 4985
18 4972 4985
18 4972 4986
18 4972 4987
19 4972 4987
20 4972 4987
20 4971 4987
21 4971 4987
21 4971 4986
21 4970 4986
22 4970 4986
23 4970 4986
23 4971 4986
23 4972 4986
23 4973 4986
23 4974 4986
23 4974 4987
23 4973 4987
24 4973 4987
24 4973 4986
24 4973 4985
24 4972 4985
25 4972 4985
26 4972 4985
27 4972 4985
28 4972 4985
29 4972 4985
29 4973 4985
29 4973 4984
29 4974 4984
29 4974 4983
29 4974 4982
29 4973 4982
29 4973 4983
30 4973 4983
30 4973 4982
31 4973 4982
