% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=155112, Wed May 29 16:48:44 2024
1 10 -0.05466071527771788 -0.014386376162718952 0.024256843757072308 0.04926047280015365 0.9118798870930176 0.9702213718581567 0.9819793213001419 0.9989385730927044 1.0007311932163643 1.0063295505924146 1.0089720584753177 1.0203231368079955 1.0243542358877638 1.0688481166605095
2 20 -0.06262016661316344 -0.023503298747917352 0.024539306294363815 0.10665465179127312 0.9118798870930176 0.9702213718581567 0.9819793213001419 0.9989385730927044 1.0007311932163643 1.0063295505924146 1.0089720584753177 1.0203231368079955 1.0243542358877638 1.0688481166605095
3 30 -0.17487269328070426 -0.030640049090602098 0.03367816836949893 0.11301787497554196 0.9118798870930176 0.9702213718581567 0.9819793213001419 0.9989385730927044 1.0007311932163643 1.0063295505924146 1.0089720584753177 1.0203231368079955 1.0243542358877638 1.0688481166605095
4 40 -0.19414769656650424 -0.030242917432386267 0.057293907074732364 0.18210238293112968 0.9118798870930176 0.9702213718581567 0.9819793213001419 0.9989385730927044 1.0007311932163643 1.0063295505924146 1.0089720584753177 1.0203231368079955 1.0243542358877638 1.0688481166605095
5 50 -0.18360106466300316 -0.024049551674655226 0.048757812911841 0.2045668971562916 0.9118798870930176 0.9702213718581567 0.9819793213001419 0.9989385730927044 1.0007311932163643 1.0063295505924146 1.0089720584753177 1.0203231368079955 1.0243542358877638 1.0688481166605095
6 60 -0.20882622587774993 -0.02919647139974088 0.05514712861416986 0.22233074749076503 0.9118798870930176 0.9702213718581567 0.9819793213001419 0.9989385730927044 1.0007311932163643 1.0063295505924146 1.0089720584753177 1.0203231368079955 1.0243542358877638 1.0688481166605095
7 70 -0.19932423577176123 -0.033774074187873995 0.051747512899290166 0.2997317851342123 0.9118798870930176 0.9702213718581567 0.9819793213001419 0.9989385730927044 1.0007311932163643 1.0063295505924146 1.0089720584753177 1.0203231368079955 1.0243542358877638 1.0688481166605095
8 80 -0.1944256549353335 -0.039260892990364435 0.041643347750321136 0.31331636598324414 0.9118798870930176 0.9702213718581567 0.9819793213001419 0.9989385730927044 1.0007311932163643 1.0063295505924146 1.0089720584753177 1.0203231368079955 1.0243542358877638 1.0688481166605095
9 90 -0.1855252911848264 -0.04283361667433394 0.047506479092379 0.3173991774449794 0.9118798870930176 0.9702213718581567 0.9819793213001419 0.9989385730927044 1.0007311932163643 1.0063295505924146 1.0089720584753177 1.0203231368079955 1.0243542358877638 1.0688481166605095
10 100 -0.19715791502403246 -0.05384954531551779 0.03642543699678233 0.30373244788166914 0.9118798870930176 0.9702213718581567 0.9819793213001419 0.9989385730927044 1.0007311932163643 1.0063295505924146 1.0089720584753177 1.0203231368079955 1.0243542358877638 1.0688481166605095
