This file contains energy of the Grid at certain points in the simulation.
Energy | Step_Number
-2969 | 0
-2961 | 100
-2965 | 200
-2969 | 300
-2965 | 400
-2961 | 500
-2965 | 600
-2965 | 700
-2959 | 800
-2965 | 900
-2961 | 1000
-2965 | 1100
-2961 | 1200
-2969 | 1300
-2965 | 1400
-2959 | 1500
-2961 | 1600
-2963 | 1700
-2961 | 1800
-2965 | 1900
-2959 | 2000
-2963 | 2100
-2963 | 2200
-2959 | 2300
-2965 | 2400
-2965 | 2500
-2961 | 2600
-2963 | 2700
-2965 | 2800
-2963 | 2900
-2965 | 3000
-2959 | 3100
-2969 | 3200
-2963 | 3300
-2965 | 3400
-2965 | 3500
-2963 | 3600
-2961 | 3700
-2959 | 3800
-2965 | 3900
-2959 | 4000
-2963 | 4100
-2963 | 4200
-2959 | 4300
-2965 | 4400
-2965 | 4500
-2963 | 4600
-2961 | 4700
-2961 | 4800
-2959 | 4900
-2961 | 5000
-2963 | 5100
-2961 | 5200
-2965 | 5300
-2965 | 5400
-2959 | 5500
-2969 | 5600
-2961 | 5700
-2969 | 5800
-2965 | 5900
-2965 | 6000
-2963 | 6100
-2969 | 6200
-2965 | 6300
-2961 | 6400
-2963 | 6500
-2965 | 6600
-2965 | 6700
-2965 | 6800
-2959 | 6900
-2963 | 7000
-2965 | 7100
-2959 | 7200
-2963 | 7300
-2961 | 7400
-2965 | 7500
-2965 | 7600
-2965 | 7700
-2965 | 7800
-2961 | 7900
-2959 | 8000
-2963 | 8100
-2963 | 8200
-2963 | 8300
-2963 | 8400
-2963 | 8500
-2963 | 8600
-2963 | 8700
-2965 | 8800
-2959 | 8900
-2961 | 9000
-2965 | 9100
-2961 | 9200
-2965 | 9300
-2965 | 9400
-2961 | 9500
-2959 | 9600
-2963 | 9700
-2961 | 9800
-2959 | 9900
-2961 | 10000
-2965 | 10100
-2963 | 10200
-2959 | 10300
-2963 | 10400
-2963 | 10500
-2963 | 10600
-2961 | 10700
-2965 | 10800
-2963 | 10900
-2959 | 11000
-2963 | 11100
-2963 | 11200
-2961 | 11300
-2963 | 11400
-2963 | 11500
-2963 | 11600
-2969 | 11700
-2963 | 11800
-2963 | 11900
-2959 | 12000
-2965 | 12100
-2963 | 12200
-2965 | 12300
-2963 | 12400
-2965 | 12500
-2959 | 12600
-2961 | 12700
-2965 | 12800
-2963 | 12900
-2961 | 13000
-2963 | 13100
-2959 | 13200
-2961 | 13300
-2963 | 13400
-2961 | 13500
-2961 | 13600
-2965 | 13700
-2963 | 13800
-2961 | 13900
-2965 | 14000
-2965 | 14100
-2963 | 14200
-2959 | 14300
-2959 | 14400
-2963 | 14500
-2969 | 14600
-2969 | 14700
-2963 | 14800
-2963 | 14900
-2959 | 15000
-2969 | 15100
-2965 | 15200
-2965 | 15300
-2963 | 15400
-2959 | 15500
-2965 | 15600
-2961 | 15700
-2959 | 15800
-2965 | 15900
-2959 | 16000
-2961 | 16100
-2965 | 16200
-2959 | 16300
-2965 | 16400
-2963 | 16500
-2963 | 16600
-2963 | 16700
-2963 | 16800
-2963 | 16900
-2965 | 17000
-2965 | 17100
-2963 | 17200
-2961 | 17300
-2965 | 17400
-2963 | 17500
-2965 | 17600
-2969 | 17700
-2965 | 17800
-2963 | 17900
-2963 | 18000
-2963 | 18100
-2965 | 18200
-2963 | 18300
-2965 | 18400
-2959 | 18500
-2961 | 18600
-2961 | 18700
-2961 | 18800
-2965 | 18900
-2963 | 19000
-2961 | 19100
-2963 | 19200
-2959 | 19300
-2963 | 19400
-2959 | 19500
-2965 | 19600
-2963 | 19700
